Aufbereitete Datenbasis,,,,,,,,,
,,,,,,,,,
Stand: 01.06.2026,," Ä 195,614.00 ",,,,,"56,972",,
ALBANI,17.01.26,,10636,#N/A,35110,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
ALBANI,17.01.26,,10636,#N/A,35111,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
KUJTA,17.01.26, Ä 138.60 ,10625,KUJTA,35115,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
KUJTA,17.01.26,,10625,KUJTA,35128,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
KUJTA,17.01.26,,10625,KUJTA,35114,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
SABITI,17.01.26, Ä 60.00 ,10605,SABITI,54412,beMAKER Bremsen&Teile Reininger,12,Qerimi, Ä 0.20 
SABITI,17.01.26,,10605,SABITI,50912,DICHTUNG,5,Qerimi, Ä 0.20 
TE ZENA,17.01.26, Ä 46.20 ,10616,TE ZENA,35121,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
ARBENI BIOBLIC,17.01.26, Ä 151.50 ,40003,ARBENI BIOBLIC,20001,BioBlic Universalreiniger,90,0, Ä 0.30 
ARBENI BIOBLIC,17.01.26,,40003,ARBENI BIOBLIC,30275,Blic Blic SanitÑrreiniger,40,0, Ä 0.30 
HIDROELDI,19.01.26, Ä 46.20 ,10133,HIDROELDI,35114,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
KADIJOLLET,19.01.26, Ä 138.60 ,10111,KADIJOLLET,35108,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
KADIJOLLET,19.01.26,,10111,KADIJOLLET,35109,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
KADIJOLLET,19.01.26,,10111,KADIJOLLET,35112,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
QELA,19.01.26, Ä 17.50 ,10114,QELA,55718,M ONE MOTORSTART,5,Qerimi, Ä 0.20 
EURO COLORS,19.01.26, Ä 69.60 ,10134,EURO COLORS,66701,PROFIMONT EXTREME,12,Qerimi, Ä 0.20 
JETARI,19.01.26, Ä 46.20 ,10104,JETARI,35128,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
CAMA BAU,19.01.26, Ä 720.00 ,20121,CAMA BAU,35108,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
CAMA BAU,19.01.26,,20121,CAMA BAU,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
CAMA BAU,19.01.26,,20121,CAMA BAU,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
CAMA BAU,19.01.26,,20121,CAMA BAU,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
CAMA BAU,19.01.26,,20121,CAMA BAU,35112,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
CAMA BAU,19.01.26,,20121,CAMA BAU,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
CAMA BAU,19.01.26,,20121,CAMA BAU,35114,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
CAMA BAU,19.01.26,,20121,CAMA BAU,35115,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
CAMA BAU,19.01.26,,20121,CAMA BAU,35119,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
CAMA BAU,19.01.26,,20121,CAMA BAU,35121,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
CAMA BAU,19.01.26,,20121,CAMA BAU,35125,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
CAMA BAU,19.01.26,,20121,CAMA BAU,35128,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
CAMA BAU,19.01.26,,20121,CAMA BAU,66701,PROFIMONT EXTREME,12,Mensuri, Ä 0.20 
CAMA BAU,19.01.26,,20121,CAMA BAU,50912,DICHTUNG,12,Mensuri, Ä 0.20 
KENA COMERC,19.01.26, Ä 137.40 ,20109,KENA COMERC,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
KENA COMERC,19.01.26,,20109,KENA COMERC,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
KENA COMERC,19.01.26,,20109,KENA COMERC,51611,universal akryl,36,Mensuri, Ä 0.06 
TECOL 2,19.01.26, Ä 44.50 ,20111,TECOL 2,38136,M ONE KLARLACK,12,Mensuri, Ä 0.15 
TECOL 2,19.01.26,,20111,TECOL 2,31818,M ONE ANTHRAZIT,7,Mensuri, Ä 0.15 
TECOL 2,19.01.26,,20111,TECOL 2,56117,M ONE UBS,4,Mensuri, Ä 0.20 
LULI-C,19.01.26, Ä 107.40 ,20126,LULI-C,35112,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LULI-C,19.01.26,,20126,LULI-C,35128,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LULI-C,19.01.26,,20126,LULI-C,51611,universal akryl,12,Mensuri, Ä 0.06 
TERMO PROJEKT,19.01.26, Ä 102.40 ,20127,TERMO PROJEKT,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
TERMO PROJEKT,19.01.26,,20127,TERMO PROJEKT,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
TERMO PROJEKT,19.01.26,,20127,TERMO PROJEKT,49644,beMAKER Rostlîser,5,Mensuri, Ä 0.20 
ENESI,19.01.26, Ä 46.20 ,20130,ENESI,35119,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
FORD BASHKIMI,20.01.26, Ä 24.00 ,40002,FORD BASHKIMI,54412,beMAKER Bremsen&Teile Reininger,12,0, Ä 0.20 
TAULANTI,20.01.26, Ä 138.60 ,10250,#N/A,35108,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
TAULANTI,20.01.26,,10250,#N/A,35125,M-ONE Sanitar Silikon,24,Qerimi, Ä 0.17 
TE BESNIKU,20.01.26, Ä 46.20 ,10201,TE BESNIKU,35108,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
ARPO,20.01.26, Ä 231.00 ,10240,ARPO,35109,M-ONE Sanitar Silikon,24,Qerimi, Ä 0.17 
ARPO,20.01.26,,10240,ARPO,35121,M-ONE Sanitar Silikon,24,Qerimi, Ä 0.17 
ARPO,20.01.26,,10240,ARPO,35115,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
BESO KERAMIK,20.01.26, Ä 138.60 ,10262,BESO KERAMIK,35115,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
BESO KERAMIK,20.01.26,,10262,BESO KERAMIK,35121,M-ONE Sanitar Silikon,24,Qerimi, Ä 0.17 
AB SHPK,20.01.26, Ä 27.60 ,10241,AB SHPK,51612,struktural akryl,12,Qerimi, Ä 0.06 
TEMAJ,20.01.26, Ä 92.40 ,40019,TEMAJ,35109,M-ONE Sanitar Silikon,24,0, Ä 0.17 
HOXHA,20.01.26, Ä 73.80 ,20502,HOXHA,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
HOXHA,20.01.26,,20502,HOXHA,51612,struktural akryl,12,Mensuri, Ä 0.06 
ERENIKU,20.01.26, Ä 73.80 ,20206,ERENIKU,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ERENIKU,20.01.26,,20206,ERENIKU,51612,struktural akryl,12,Mensuri, Ä 0.06 
INOX 2,20.01.26, Ä 115.80 ,20212,INOX 2,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
INOX 2,20.01.26,,20212,INOX 2,66701,PROFIMONT EXTREME,12,Mensuri, Ä 0.20 
GER COLORS,20.01.26, Ä 115.80 ,20223,GER COLORS,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
GER COLORS,20.01.26,,20223,GER COLORS,66701,PROFIMONT EXTREME,12,Mensuri, Ä 0.20 
HB-DECOR,20.01.26, Ä 139.20 ,20228,HB-DECOR,66702,M ONE SCHRAUBENSICHERUNG,24,Mensuri, Ä 0.50 
DIKI BAU SHPK,20.01.26, Ä 92.40 ,20227,DIKI BAU SHPK,35121,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
DIKI BAU SHPK,20.01.26,,20227,DIKI BAU SHPK,35125,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
TE BESIMI,20.01.26, Ä 61.20 ,20201,TE BESIMI,50912,DICHTUNG,6,Mensuri, Ä 0.20 
TE BESIMI,20.01.26,,20201,TE BESIMI,26736,M ONE HAFTGRUND,12,Mensuri, Ä 0.15 
INTERCOM NTP,21.01.26, Ä 92.40 ,10343,INTERCOM NTP,35113,M-ONE Sanitar Silikon,24,Qerimi, Ä 0.17 
IBAK,21.01.26, Ä 46.20 ,10340,IBAK,35112,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
BEKA-3,21.01.26, Ä 86.40 ,10323,BEKA-3,50912,DICHTUNG,12,Qerimi, Ä 0.20 
FUNDAMETI,21.01.26, Ä 231.00 ,10301,FUNDAMETI,35121,M-ONE Sanitar Silikon,24,Qerimi, Ä 0.17 
FUNDAMETI,21.01.26,,10301,FUNDAMETI,35111,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
FUNDAMETI,21.01.26,,10301,FUNDAMETI,35112,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
FUNDAMETI,21.01.26,,10301,FUNDAMETI,35119,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
ELIONI-1,21.01.26, Ä 46.20 ,10306,ELIONI-1,35112,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
BALLKANI,21.01.26, Ä 92.40 ,10350,BALLKANI,35113,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
BALLKANI,21.01.26,,10350,BALLKANI,35121,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
ERALP,21.01.26, Ä 46.20 ,10308,ERALP,35112,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
CONDOR,21.01.26, Ä 127.20 ,20307,CONDOR,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
CONDOR,21.01.26,,20307,CONDOR,51611,universal akryl,36,Mensuri, Ä 0.06 
CONDOR,21.01.26,,20307,CONDOR,50912,DICHTUNG,4,Mensuri, Ä 0.20 
CONDOR,21.01.26,,20307,CONDOR,49644,beMAKER Rostlîser,2,Mensuri, Ä 0.20 
BARDHI-M,21.01.26, Ä 92.40 ,20331,BARDHI-M,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
BARDHI-M,21.01.26,,20331,BARDHI-M,35121,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
BEREQETI,21.01.26, Ä 138.60 ,20321,BEREQETI,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
BEREQETI,21.01.26,,20321,BEREQETI,35121,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
FITIMI,21.01.26, Ä 101.40 ,20306,FITIMI,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
FITIMI,21.01.26,,20306,FITIMI,51612,struktural akryl,24,Mensuri, Ä 0.06 
SOPAJ,21.01.26, Ä 92.40 ,20311,SOPAJ,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
SOPAJ,21.01.26,,20311,SOPAJ,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
AGRO TEC,21.01.26, Ä 131.40 ,20332,AGRO TEC,39505,M ONE SILIKON SPRAY,1,Mensuri, Ä 0.20 
AGRO TEC,21.01.26,,20332,AGRO TEC,49644,beMAKER Rostlîser,3,Mensuri, Ä 0.20 
AGRO TEC,21.01.26,,20332,AGRO TEC,50912,DICHTUNG,17,Mensuri, Ä 0.20 
NDRIQIMI,22.01.26, Ä 92.40 ,10418,NDRIQIMI,35112,M-ONE Sanitar Silikon,24,Qerimi, Ä 0.17 
VISARI HH,22.01.26, Ä 46.20 ,10412,VISARI HH,35121,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
UNIVERZAL,22.01.26, Ä 92.40 ,10413,UNIVERZAL,35113,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
UNIVERZAL,22.01.26,,10413,UNIVERZAL,35121,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
AGRONI,22.01.26, Ä 53.50 ,10406,AGRONI,50912,DICHTUNG,5,Qerimi, Ä 0.20 
AGRONI,22.01.26,,10406,AGRONI,55718,M ONE MOTORSTART,5,Qerimi, Ä 0.20 
SAN KOS,22.01.26, Ä 46.20 ,10429,SAN KOS,35109,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
ARBERI,23.01.26, Ä 92.40 ,10506,ARBERI,35110,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
ARBERI,23.01.26,,10506,ARBERI,35115,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
CARRALEVA 2,23.01.26, Ä 46.20 ,10508,CARRALEVA 2,35110,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
LONI,23.01.26, Ä 39.10 ,10509,LONI,50912,DICHTUNG,3,Qerimi, Ä 0.20 
LONI,23.01.26,,10509,LONI,44001,Fettspray,5,Qerimi, Ä 0.20 
REAL COLOR 2,23.01.26, Ä 92.40 ,10507,REAL COLOR 2,35112,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
REAL COLOR 2,23.01.26,,10507,REAL COLOR 2,35125,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
REAL COLOR 1,23.01.26, Ä 46.20 ,10503,REAL COLOR 1,35115,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
CARRALEVA 1,23.01.26, Ä 138.60 ,10504,CARRALEVA 1,35109,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
CARRALEVA 1,23.01.26,,10504,CARRALEVA 1,35113,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
CARRALEVA 1,23.01.26,,10504,CARRALEVA 1,35125,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
RACI,23.01.26, Ä 208.20 ,20501,RACI,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
RACI,23.01.26,,20501,RACI,66701,PROFIMONT EXTREME,12,Mensuri, Ä 0.20 
RACI,23.01.26,,20501,RACI,35121,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
RACI,23.01.26,,20501,RACI,35125,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
JONI,23.01.26, Ä 45.00 ,20519,JONI,51611,universal akryl,36,Mensuri, Ä 0.06 
HOXHA,23.01.26, Ä 61.20 ,20502,HOXHA,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
HOXHA,23.01.26,,20502,HOXHA,51611,universal akryl,12,Mensuri, Ä 0.06 
BERATI A.P. (1),23.01.26, Ä 67.00 ,20513,BERATI A.P. (1),44001,Fettspray,9,Mensuri, Ä 0.20 
BERATI A.P. (1),23.01.26,,20513,BERATI A.P. (1),50912,DICHTUNG,3,Mensuri, Ä 0.20 
BERATI A.P. (1),23.01.26,,20513,BERATI A.P. (1),56117,M ONE UBS,5,Mensuri, Ä 0.20 
LIRIDONA-A,23.01.26, Ä 92.40 ,20515,LIRIDONA-A,35110,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
LIRIDONA HOME,23.01.26, Ä 92.40 ,20508,LIRIDONA HOME,35114,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LIRIDONA HOME,23.01.26,,20508,LIRIDONA HOME,35119,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
TE BENI,23.01.26, Ä 277.00 ,20407,TE BENI,35121,M-ONE Sanitar Silikon,36,Mensuri, Ä 0.17 
TE BENI,23.01.26,,20407,TE BENI,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
TE BENI,23.01.26,,20407,TE BENI,35114,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
TE BENI,23.01.26,,20407,TE BENI,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
BENI,23.01.26, Ä 72.00 ,20409,BENI,39505,M ONE SILIKON SPRAY,12,Mensuri, Ä 0.20 
BENI,23.01.26,,20409,BENI,55718,M ONE MOTORSTART,4,Mensuri, Ä 0.20 
BENI,23.01.26,,20409,BENI,49644,beMAKER Rostlîser,5,Mensuri, Ä 0.20 
BENI,23.01.26,,20409,BENI,54412,beMAKER Bremsen&Teile Reininger,6,Mensuri, Ä 0.20 
TERMIKA,23.01.26, Ä 92.40 ,20403,TERMIKA,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
TERMIKA,23.01.26,,20403,TERMIKA,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
TE MENTORI,23.01.26, Ä 46.20 ,20404,TE MENTORI,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
G FETAHU QERAMIK SH.P.K.,24.01.26, Ä 28.50 ,40033,G FETAHU QERAMIK SH.P.K.,35128,M-ONE Sanitar Silikon,1,0, Ä 0.17 
G FETAHU QERAMIK SH.P.K.,24.01.26,,40033,G FETAHU QERAMIK SH.P.K.,35113,M-ONE Sanitar Silikon,3,0, Ä 0.17 
G FETAHU QERAMIK SH.P.K.,24.01.26,,40033,G FETAHU QERAMIK SH.P.K.,35109,M-ONE Sanitar Silikon,2,0, Ä 0.17 
G FETAHU QERAMIK SH.P.K.,24.01.26,,40033,G FETAHU QERAMIK SH.P.K.,51611,universal akryl,3,0, Ä 0.06 
ARBENI BIOBLIC,24.01.26, Ä 185.00 ,40003,ARBENI BIOBLIC,20001,BioBlic Universalreiniger,80,0, Ä 0.30 
ARBENI BIOBLIC,24.01.26,,40003,ARBENI BIOBLIC,30275,Blic Blic SanitÑrreiniger,50,0, Ä 0.30 
ARBENI BIOBLIC,24.01.26,,40003,ARBENI BIOBLIC,20000,BioBlic AutoInnenreiniger,20,0, Ä 0.30 
TE ZENA,24.01.26, Ä 138.60 ,10616,TE ZENA,35113,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
TE ZENA,24.01.26,,10616,TE ZENA,35119,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
TE ZENA,24.01.26,,10616,TE ZENA,35121,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
ALBANI,24.01.26, Ä 46.20 ,10635,#N/A,35115,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
ALBANI,24.01.26,,10637,#N/A,50912,DICHTUNG,5,Qerimi, Ä 0.20 
ALBANI,24.01.26,,10637,#N/A,55718,M ONE MOTORSTART,5,Qerimi, Ä 0.20 
KUJTA,24.01.26, Ä 138.60 ,10625,KUJTA,35115,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
KUJTA,24.01.26,,10625,KUJTA,35114,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
KUJTA,24.01.26,,10625,KUJTA,35125,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
AGROLONDI,24.01.26, Ä 63.20 ,20602,AGROLONDI,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
AGROLONDI,24.01.26,,20602,AGROLONDI,51611,universal akryl,12,Mensuri, Ä 0.06 
AGROLONDI,24.01.26,,20602,AGROLONDI,49644,beMAKER Rostlîser,1,Mensuri, Ä 0.20 
LTI,24.01.26, Ä 212.40 ,20623,LTI,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LTI,24.01.26,,20623,LTI,35110,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
LTI,24.01.26,,20623,LTI,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LTI,24.01.26,,20623,LTI,35112,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LTI,24.01.26,,20623,LTI,51612,struktural akryl,12,Mensuri, Ä 0.06 
DIVA QERAMIKA,24.01.26, Ä 92.40 ,20628,DIVA QERAMIKA,35109,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
HIDRO DANI,24.01.26, Ä 61.20 ,20630,HIDRO DANI,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
HIDRO DANI,24.01.26,,20630,HIDRO DANI,51611,universal akryl,12,Mensuri, Ä 0.06 
AGRO-XHETI,24.01.26, Ä 184.80 ,20610,AGRO-XHETI,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
AGRO-XHETI,24.01.26,,20610,AGRO-XHETI,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
AGRO-XHETI,24.01.26,,20610,AGRO-XHETI,35112,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
AGRO-XHETI,24.01.26,,20610,AGRO-XHETI,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
UNIKA,24.01.26, Ä 166.20 ,20627,UNIKA,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
UNIKA,24.01.26,,20627,UNIKA,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
UNIKA,24.01.26,,20627,UNIKA,35115,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
UNIKA,24.01.26,,20627,UNIKA,51612,struktural akryl,12,Mensuri, Ä 0.06 
ALFA-QERAMIKA,24.01.26, Ä 166.20 ,20604,ALFA-QERAMIKA,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ALFA-QERAMIKA,24.01.26,,20604,ALFA-QERAMIKA,35121,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ALFA-QERAMIKA,24.01.26,,20604,ALFA-QERAMIKA,35125,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ALFA-QERAMIKA,24.01.26,,20604,ALFA-QERAMIKA,51612,struktural akryl,12,Mensuri, Ä 0.06 
TE-SYLA,24.01.26, Ä 138.60 ,20606,TE-SYLA,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
TE-SYLA,24.01.26,,20606,TE-SYLA,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
TE-SYLA,24.01.26,,20606,TE-SYLA,35112,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
F.V. SH.P.K. ,24.01.26, Ä 107.40 ,20607,F.V. SH.P.K. ,35115,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
F.V. SH.P.K. ,24.01.26,,20607,F.V. SH.P.K. ,35112,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
F.V. SH.P.K. ,24.01.26,,20607,F.V. SH.P.K. ,51611,universal akryl,12,Mensuri, Ä 0.06 
BUJARI Q - BESII,24.01.26, Ä 92.40 ,20609,BUJARI Q - BESII,35109,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
AGRO-XHETI,24.01.26, Ä 199.80 ,20610,AGRO-XHETI,35125,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
AGRO-XHETI,24.01.26,,20610,AGRO-XHETI,35128,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
AGRO-XHETI,24.01.26,,20610,AGRO-XHETI,51611,universal akryl,12,Mensuri, Ä 0.06 
PROMOIN,24.01.26, Ä 138.60 ,20603,PROMOIN,35110,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
PROMOIN,24.01.26,,20603,PROMOIN,35121,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
JETARI,26.01.26, Ä 46.20 ,10104,JETARI,35121,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
KADIJOLLET,26.01.26, Ä 167.60 ,10111,KADIJOLLET,35114,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
KADIJOLLET,26.01.26,,10111,KADIJOLLET,35113,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
KADIJOLLET,26.01.26,,10111,KADIJOLLET,51612,struktural akryl,24,Qerimi, Ä 0.06 
KADIJOLLET,26.01.26,,10111,KADIJOLLET,49644,beMAKER Rostlîser,5,Qerimi, Ä 0.20 
KADIJOLLET,26.01.26,,10111,KADIJOLLET,54412,beMAKER Bremsen&Teile Reininger,5,Qerimi, Ä 0.20 
QELA,26.01.26, Ä 50.00 ,10114,QELA,50912,DICHTUNG,5,Qerimi, Ä 0.20 
QELA,26.01.26,,10114,QELA,54412,beMAKER Bremsen&Teile Reininger,7,Qerimi, Ä 0.20 
BESI COM,26.01.26, Ä 120.00 ,10103,BESI COM,51612,struktural akryl,12,Qerimi, Ä 0.06 
BESI COM,26.01.26,,10103,BESI COM,35110,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
BESI COM,26.01.26,,10103,BESI COM,35111,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
KENA COMERC,26.01.26, Ä 231.00 ,20109,KENA COMERC,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
KENA COMERC,26.01.26,,20109,KENA COMERC,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
KENA COMERC,26.01.26,,20109,KENA COMERC,35112,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
KENA COMERC,26.01.26,,20109,KENA COMERC,35125,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ENESI,26.01.26, Ä 46.20 ,20130,ENESI,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
GLOBI TERM,26.01.26, Ä 46.20 ,20122,GLOBI TERM,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LULI-C,26.01.26, Ä 127.20 ,20126,LULI-C,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LULI-C,26.01.26,,20126,LULI-C,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LULI-C,26.01.26,,20126,LULI-C,66701,PROFIMONT EXTREME,6,Mensuri, Ä 0.20 
TE GZIMI,26.01.26, Ä 44.00 ,20101,TE GZIMI,50912,DICHTUNG,4,Mensuri, Ä 0.20 
TE GZIMI,26.01.26,,20101,TE GZIMI,49644,beMAKER Rostlîser,3,Mensuri, Ä 0.20 
TE GZIMI,26.01.26,,20101,TE GZIMI,54412,beMAKER Bremsen&Teile Reininger,3,Mensuri, Ä 0.20 
KUQI-LKW,26.01.26, Ä 30.00 ,20102,KUQI-LKW,49644,beMAKER Rostlîser,8,Mensuri, Ä 0.20 
KUQI-LKW,26.01.26,,20102,KUQI-LKW,55718,M ONE MOTORSTART,4,Mensuri, Ä 0.20 
KTHIMI,26.01.26, Ä 92.40 ,20104,KTHIMI,35110,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
MONI 2,27.01.26, Ä 27.60 ,10210,MONI 2,51612,struktural akryl,12,Qerimi, Ä 0.06 
MONI 2,27.01.26,,10210,MONI 2,35108,M-ONE Sanitar Silikon,36,Qerimi, Ä 0.17 
MONI 2,27.01.26,,10210,MONI 2,35121,M-ONE Sanitar Silikon,36,Qerimi, Ä 0.17 
XHAFA,27.01.26, Ä 258.60 ,10205,XHAFA,35110,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
XHAFA,27.01.26,,10205,XHAFA,35111,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
XHAFA,27.01.26,,10205,XHAFA,35113,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
XHAFA,27.01.26,,10205,XHAFA,35115,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
XHAFA,27.01.26,,10205,XHAFA,35128,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
